112 170 231 217
133 204 279 243
16 17 473 277
18 256 482 326
301 127 485 244
178 224 295 271
17 237 125 290
19 17 458 250
268 75 363 227
121 79 407 234
13 21 321 312
18 255 482 326
115 183 229 243
0 0 500 344
18 292 200 326
112 134 268 223
17 219 194 290
218 77 488 245
16 236 129 301
251 135 484 245
293 198 486 271
16 254 484 339
232 27 485 258
15 222 485 341
218 231 300 290
122 179 249 222
132 204 282 244
19 19 453 250
290 223 482 262
299 127 354 227
17 223 484 327
132 202 265 243
142 132 250 190
0 18 262 289
19 19 454 253
118 205 250 248
293 222 484 271
249 86 486 248
221 237 482 290
226 91 349 190
18 235 129 290
19 296 213 326
115 133 263 219
227 23 485 258
294 243 482 271
245 16 486 249
243 32 485 327
13 38 497 339
221 237 482 289
17 20 323 308
251 268 483 327
291 221 486 286
20 21 321 248
115 160 264 216
251 258 486 341
298 86 486 258
123 176 255 224
14 17 490 344
266 140 354 228
15 17 272 275
102 195 188 281
126 255 259 308
19 275 482 326
112 176 233 223
15 15 458 255
218 215 315 290
13 232 129 304
294 243 482 270
16 258 485 341
226 131 306 194
18 292 169 326
247 164 370 231
17 18 454 254
17 199 159 326
218 14 497 339
57 192 152 249
298 208 484 248
18 234 129 290
162 269 482 326
126 255 260 313
15 15 485 341
221 75 391 236
221 221 484 327
17 215 140 290
15 290 425 339
292 256 483 286
163 160 272 223
221 236 482 289
15 15 485 255
290 208 484 278
240 237 482 290
240 127 352 188
15 16 485 340
292 258 483 285
142 126 285 224
290 223 482 259
121 204 282 244
18 257 483 327
145 269 482 326
291 221 483 270
18 268 483 327
18 19 364 255
290 223 482 260
213 275 482 326
227 78 399 184
135 197 249 242
18 251 482 326
17 279 131 326
18 293 213 326
16 290 416 334
16 226 116 280
18 237 129 290
232 32 485 258
15 234 130 290
18 19 455 256
243 151 374 237
17 265 482 326
301 122 354 228
115 78 399 258
18 275 482 326
18 292 172 326
243 16 485 249
15 223 484 327
221 126 302 236
17 228 129 290
18 18 475 255
245 90 485 268
241 80 368 196
17 238 482 327
115 134 268 223
292 258 482 285
298 85 484 248
222 223 482 306
18 205 492 341
