214 28 277 108
324 26 401 51
214 28 262 80
0 0 500 375
151 26 290 251
274 36 500 321
0 0 359 375
0 48 348 375
274 38 500 321
148 26 290 251
140 0 290 202
143 8 280 261
323 0 404 45
308 0 407 46
320 0 407 46
0 0 344 375
321 26 389 55
324 0 500 72
270 26 500 375
265 25 500 375
265 28 316 52
323 25 404 51
232 30 277 51
249 0 324 12
160 23 256 211
132 0 296 202
215 30 273 80
323 0 500 72
272 27 500 375
324 26 393 49
324 26 500 64
145 48 286 340
139 0 290 202
214 28 277 94
214 35 262 80
323 0 412 45
270 27 500 336
140 0 290 247
131 0 500 76
308 0 407 49
214 0 500 84
301 16 325 52
214 0 443 94
234 0 276 39
308 0 500 63
111 36 500 375
124 0 290 202
215 35 274 80
270 25 500 375
48 0 322 189
321 16 401 62
323 0 407 46
215 30 277 81
263 25 500 375
217 20 243 57
263 33 302 58
261 0 500 72
254 14 322 30
209 31 278 95
323 25 401 51
131 0 256 202
309 0 401 45
309 0 398 46
278 27 500 375
306 27 500 375
216 45 264 81
324 0 500 71
309 0 398 49
323 25 392 49
270 0 500 375
272 25 500 375
320 27 401 62
318 0 407 49
274 27 500 321
320 27 407 62
295 38 439 79
249 12 299 32
216 0 244 60
215 32 278 86
270 27 500 375
323 0 401 46
254 30 302 53
308 0 416 46
323 0 407 45
300 16 325 52
55 0 286 340
308 0 401 45
163 48 286 338
198 51 256 164
215 30 296 131
324 26 404 51
215 31 278 84
221 36 290 157
214 28 278 84
241 35 278 84
301 27 500 375
0 26 348 375
263 34 337 96
301 0 500 56
0 0 500 312
323 0 409 46
250 10 322 24
301 0 325 52
123 23 290 211
304 0 407 51
309 0 412 45
215 31 261 81
217 13 244 60
323 19 500 96
308 0 500 57
55 0 319 286
139 0 290 249
131 0 324 181
112 0 500 91
321 19 443 55
228 22 275 49
254 50 425 247
214 0 262 82
214 31 262 81
323 25 365 46
323 25 393 49
124 0 296 202
262 25 500 375
276 27 500 375
252 36 280 75
48 0 325 202
214 17 244 58
234 22 275 49
163 48 256 206
214 22 275 80
110 0 245 336
241 50 280 85
214 0 500 94
304 0 404 51
214 28 278 85
249 0 500 56
124 0 296 249
215 31 262 82
305 36 500 323
123 0 500 375
226 0 500 58
0 0 364 351
308 0 407 51
66 0 500 375
264 25 500 375
318 0 407 45
254 14 316 30
0 0 340 269
214 28 296 196
295 0 439 79
316 50 500 128
228 0 500 72
268 26 500 375
214 29 274 80
248 0 324 17
323 0 401 45
214 29 284 100
0 0 302 339
264 0 500 375
276 31 317 54
148 26 296 251
226 0 262 30
0 0 326 314
254 32 321 80
48 0 326 296
212 0 500 295
252 32 302 53
304 0 409 46
274 36 500 375
301 0 500 52
55 0 500 286
320 0 500 71
66 27 500 375
249 0 324 13
260 36 280 81
55 0 321 86
215 35 262 80
143 8 280 217
140 0 321 86
163 28 296 338
110 0 325 80
323 0 500 57
301 0 412 52
249 0 500 321
225 0 500 76
0 0 296 351
241 0 500 85
225 0 500 375
151 26 296 251
265 29 316 53
230 25 500 375
257 16 322 30
214 0 244 58
254 50 321 80
123 23 256 211
301 0 443 52
261 0 443 46
320 27 452 76
309 0 409 46
215 30 371 375
235 0 276 39
214 29 278 86
323 0 402 46
214 0 322 196
163 0 364 347
304 0 326 51
323 0 407 49
318 0 500 57
57 0 256 249
230 26 500 375
324 0 500 63
323 8 409 49
323 0 404 51
235 50 274 90
148 36 282 211
55 0 243 189
308 0 500 72
249 0 323 13
110 0 500 341
48 0 325 247
216 0 500 94
215 0 500 144
304 18 393 51
38 0 297 247
214 29 296 129
323 0 500 92
214 0 500 163
214 0 325 129
148 35 324 261
263 34 329 76
214 0 325 163
321 0 500 76
216 45 267 86
209 35 278 95
214 21 278 84
215 30 289 86
217 9 246 57
189 51 258 211
234 0 324 197
267 34 321 83
214 21 296 140
217 22 275 57
212 22 275 74
42 0 409 347
320 25 500 76
225 0 500 72
124 0 319 286
214 0 500 58
304 0 500 76
214 28 302 84
235 50 317 287
38 0 500 339
214 28 296 163
323 0 444 46
0 0 342 375
55 0 290 202
0 0 383 375
274 0 500 375
0 0 256 274
214 0 404 131
123 0 296 247
3 0 280 351
145 26 500 375
215 20 273 80
47 0 302 211
214 20 356 131
295 38 500 95
276 0 500 56
123 0 323 342
221 0 276 39
228 0 500 71
308 0 443 46
324 0 500 64
301 0 326 52
258 0 324 16
31 0 500 345
324 0 500 76
249 0 324 18
212 0 500 375
321 19 500 128
230 27 500 375
110 0 325 131
163 0 500 375
198 51 258 207
208 0 356 128
301 0 407 52
214 13 275 80
48 0 371 347
0 0 343 375
225 13 277 51
236 50 298 165
184 35 324 261
31 0 287 345
215 32 314 227
225 0 500 71
203 50 305 207
254 50 391 153
151 51 277 211
254 50 337 84
320 0 443 46
140 0 500 347
148 0 324 152
154 0 244 251
308 0 439 45
323 25 500 91
110 0 300 181
265 28 314 51
324 26 500 76
42 0 369 375
249 0 500 76
208 0 500 92
241 33 303 85
252 36 280 81
301 0 500 128
301 0 401 52
214 0 500 80
198 51 265 164
214 0 500 375
210 0 447 62
214 28 278 100
254 50 321 153
308 0 500 92
301 0 401 55
0 0 363 347
139 0 296 202
32 0 327 357
0 0 364 375
201 0 262 58
212 28 280 86
304 0 443 51
120 0 329 86
215 13 278 86
308 0 447 46
216 36 280 81
323 0 440 46
48 0 290 206
214 20 321 131
226 0 500 91
57 0 256 202
48 0 290 247
263 0 500 375
123 0 290 202
0 0 348 375
132 0 276 83
215 35 305 90
265 0 500 375
189 51 256 211
185 0 500 375
0 0 340 375
185 0 500 203
205 32 425 357
292 36 500 375
0 0 500 351
308 0 444 49
254 50 440 310
274 27 500 375
198 51 265 207
48 0 325 296
210 0 245 47
318 0 407 51
320 0 500 76
139 0 383 375
214 20 274 80
110 0 500 81
160 23 298 211
110 0 447 62
131 0 276 61
320 27 500 76
48 0 500 339
112 0 500 240
158 48 256 206
219 0 500 72
318 0 447 49
216 0 324 197
140 0 325 86
323 0 447 45
135 28 285 211
148 35 324 298
215 18 274 80
304 0 412 51
233 36 280 81
309 0 500 92
216 22 275 81
214 0 500 86
323 0 443 46
202 27 500 375
122 48 317 339
252 33 302 75
301 0 500 57
250 10 322 26
214 28 296 131
