4 45 352 272
36 153 101 228
0 0 500 333
36 125 71 144
37 140 69 152
0 83 37 164
66 121 304 280
0 173 500 333
37 161 101 228
31 67 109 152
0 123 500 333
0 0 500 271
37 139 65 154
16 100 37 139
17 106 34 138
37 139 66 153
4 0 213 250
36 159 154 232
36 163 154 229
0 124 23 152
36 139 69 153
0 111 54 152
0 172 500 333
36 179 95 236
0 124 24 149
36 139 66 153
0 106 34 149
0 70 91 179
36 126 71 140
68 0 280 168
0 0 345 223
36 152 71 163
28 80 93 152
0 69 210 272
0 108 83 179
0 86 35 152
36 144 154 232
72 87 308 242
68 152 91 169
0 80 92 144
36 151 70 163
0 79 93 152
27 46 345 272
0 83 39 164
66 121 304 272
37 163 101 228
17 108 35 139
39 141 69 154
28 49 197 272
0 26 106 159
36 126 68 141
0 160 500 333
38 152 175 229
27 84 202 274
0 111 91 166
36 179 80 228
2 159 38 177
37 139 69 152
27 80 169 227
39 140 69 152
31 72 93 144
31 79 93 152
0 21 133 179
4 97 68 153
31 76 114 171
68 0 311 194
0 69 82 152
46 137 74 153
0 0 281 272
8 115 29 140
0 21 106 152
67 180 96 231
42 156 170 264
38 161 154 229
36 158 100 211
25 89 92 145
32 38 118 137
0 0 345 192
0 69 71 175
36 150 71 164
17 108 35 138
8 69 72 139
27 117 59 143
40 142 81 159
68 149 91 169
36 179 99 232
0 83 36 149
37 140 72 155
0 69 72 152
42 126 71 141
66 156 155 231
36 179 84 228
68 0 344 194
36 161 101 232
68 129 111 161
38 158 124 232
0 154 500 333
42 161 76 178
36 126 71 153
64 169 129 250
31 0 281 223
17 108 35 140
68 67 129 171
36 156 213 272
65 127 98 161
8 107 35 139
31 69 91 144
36 139 68 153
33 139 65 153
0 0 344 149
0 36 93 152
29 76 314 272
38 158 102 229
31 84 93 159
6 155 102 229
37 139 68 153
38 161 101 211
2 161 38 177
0 21 114 178
7 107 35 139
0 0 281 168
36 158 95 211
40 158 67 173
0 49 197 272
0 21 197 271
37 126 72 155
36 126 69 152
0 111 74 154
31 80 93 144
0 88 36 141
0 0 343 149
42 161 102 207
0 0 282 138
4 125 68 152
36 156 153 232
17 69 63 140
65 157 90 178
36 179 80 229
66 156 170 264
0 83 39 149
0 21 122 179
38 163 66 178
0 124 23 149
7 107 34 140
1 38 128 232
28 80 94 144
8 83 40 139
0 0 143 144
0 0 281 138
0 0 280 179
0 108 81 179
42 146 108 196
0 72 97 152
7 21 122 139
29 68 314 272
0 80 213 272
40 158 68 173
66 142 78 177
30 80 92 144
28 80 94 152
47 144 81 159
28 80 95 149
0 0 344 140
31 69 92 144
36 158 102 213
39 138 69 154
28 21 122 144
0 0 281 239
0 72 91 228
0 130 500 333
17 97 35 140
42 165 99 204
0 108 212 272
37 160 99 204
28 38 118 153
0 118 29 152
37 140 70 153
0 69 106 164
36 154 173 264
31 80 91 144
8 108 35 139
17 69 69 140
0 149 500 333
0 0 344 223
31 80 96 144
4 126 71 153
38 161 155 229
37 139 69 153
17 97 36 141
0 0 345 272
2 155 102 229
36 139 65 153
0 152 80 228
0 107 88 179
68 87 232 252
0 38 118 192
0 71 82 152
3 161 38 177
27 84 108 231
17 72 93 144
0 108 102 232
68 0 309 194
0 108 35 149
38 161 158 229
38 161 154 234
0 72 86 179
31 84 96 144
0 0 343 140
0 83 93 159
0 0 287 152
0 21 121 228
28 80 93 144
0 83 39 139
0 69 91 179
0 124 24 152
0 70 88 179
0 83 37 149
0 83 36 139
7 108 35 139
28 70 95 149
0 170 500 333
36 161 158 233
32 153 71 164
36 141 174 250
0 26 124 232
8 49 106 139
0 0 143 152
0 21 121 179
0 152 84 228
28 72 93 176
0 97 77 178
0 83 91 179
0 0 344 195
31 72 100 144
0 21 120 178
0 21 109 152
37 139 69 154
27 80 210 272
31 80 92 144
36 151 91 166
42 161 99 204
0 0 281 179
68 152 213 272
0 0 345 141
38 146 192 272
36 161 155 229
8 71 82 140
0 0 344 172
36 126 67 141
0 69 82 179
28 72 94 144
0 21 175 250
29 0 500 272
0 72 97 178
25 70 95 144
0 111 68 152
38 161 155 230
37 126 69 154
0 80 92 152
0 0 344 138
0 0 143 159
17 83 40 139
68 87 129 171
0 71 91 178
0 0 142 137
0 80 192 272
0 0 500 272
31 69 96 173
25 78 95 144
44 126 68 141
38 152 212 272
0 122 500 333
36 160 99 236
7 107 35 140
39 126 69 154
32 90 106 144
70 168 192 271
38 163 158 229
31 21 129 137
68 45 500 272
0 0 175 250
5 161 39 178
66 155 170 260
0 81 37 152
67 139 91 166
27 84 129 250
27 84 108 196
0 21 210 272
0 0 142 179
2 126 91 169
38 152 175 230
31 21 133 144
0 26 108 159
68 151 213 272
7 72 94 144
36 153 130 228
0 100 91 192
0 72 45 154
0 36 93 178
70 180 124 232
36 158 153 225
0 70 95 179
0 21 121 137
31 69 96 144
0 80 96 152
0 107 93 179
0 0 345 271
31 67 114 144
36 153 173 264
32 153 91 166
0 80 169 230
36 126 69 154
0 0 213 250
0 138 95 236
0 25 192 271
0 36 86 152
0 34 106 178
0 0 344 152
0 0 344 168
7 38 118 140
32 21 122 137
0 72 108 179
0 21 197 272
0 72 82 154
68 0 344 168
8 72 83 140
32 156 101 211
38 146 175 230
36 146 209 271
0 80 93 179
37 126 70 153
31 84 102 213
1 106 111 173
0 72 94 179
37 143 175 250
31 0 344 223
0 107 88 176
42 165 99 230
0 21 213 272
3 161 66 178
36 163 154 230
0 80 174 250
46 126 74 153
0 36 109 145
0 49 112 179
36 179 99 236
42 155 170 231
31 69 93 144
0 0 349 196
15 49 112 137
0 21 106 149
0 0 343 272
36 151 173 230
7 21 122 144
0 108 91 179
38 163 158 230
4 137 68 153
0 21 106 179
36 146 192 272
2 97 101 211
5 161 42 179
28 80 94 153
0 88 33 152
28 80 95 152
0 107 174 250
38 152 213 272
36 101 239 271
0 26 106 149
66 119 352 272
38 161 158 230
7 70 88 139
36 143 130 228
36 146 213 271
28 70 95 166
0 0 344 272
0 0 345 140
0 71 82 178
0 0 344 139
0 83 37 138
2 142 102 229
0 86 36 154
42 155 170 260
0 21 129 179
0 30 173 264
0 0 287 178
25 78 95 152
36 163 161 234
31 80 91 152
0 69 72 179
42 156 170 260
28 76 108 152
67 180 83 228
0 0 143 137
37 152 174 250
0 0 143 179
31 80 213 271
0 26 115 232
32 67 108 144
8 72 97 140
0 107 72 176
37 126 71 153
38 147 213 272
37 126 68 154
0 8 159 139
37 38 112 161
0 0 344 194
0 83 78 178
36 163 154 234
0 45 353 272
70 0 345 271
0 83 35 140
28 72 93 144
36 161 158 229
0 72 86 152
31 80 93 152
0 26 175 171
27 80 169 230
33 126 74 154
31 80 91 159
38 162 165 230
47 144 94 170
37 129 111 161
36 156 129 236
0 0 284 264
0 0 282 140
27 58 351 274
0 36 213 271
66 169 102 230
4 45 353 272
38 161 154 230
38 161 155 234
0 21 108 144
67 180 124 232
0 0 500 178
36 158 115 217
0 83 36 140
36 152 213 272
42 146 129 250
36 158 102 232
31 69 108 173
0 88 34 154
0 87 129 232
37 160 99 210
0 83 92 145
36 144 213 271
30 69 93 176
0 137 102 232
0 69 93 179
0 38 118 166
36 161 155 230
0 0 213 142
27 117 68 143
0 0 345 149
0 108 93 179
0 49 192 271
16 38 118 139
0 107 65 164
0 72 59 154
0 0 311 194
0 36 93 191
0 0 500 274
8 72 86 139
0 21 174 250
0 0 280 168
42 165 102 230
0 0 281 223
32 153 99 232
2 125 192 271
31 69 108 144
0 149 102 232
4 126 98 164
0 83 92 149
68 147 213 272
40 76 114 171
0 108 80 228
0 0 345 152
0 0 280 271
0 26 179 232
36 158 101 211
68 56 175 171
36 143 197 271
0 80 96 144
29 84 98 161
36 156 130 232
0 108 67 192
0 0 344 179
0 22 146 178
42 165 102 204
0 111 91 178
0 0 344 175
36 152 100 211
72 78 343 242
0 30 123 137
0 21 213 271
28 80 95 166
38 152 175 218
0 118 91 179
0 26 232 272
27 84 98 161
68 87 232 272
36 146 197 272
0 21 212 272
36 146 175 230
0 118 68 152
0 69 91 152
7 70 88 140
36 161 158 230
70 142 209 271
31 69 93 178
0 0 281 246
36 152 174 250
0 0 345 194
28 38 118 152
31 74 93 152
0 0 281 142
30 69 92 144
0 0 213 211
36 152 175 232
2 97 68 164
0 111 102 207
0 0 213 145
64 58 260 274
0 83 36 138
27 84 87 143
62 26 111 161
7 69 86 139
0 0 218 159
38 161 165 229
63 16 175 140
0 72 91 178
0 137 124 232
0 108 94 179
0 72 88 228
32 78 106 144
38 143 212 272
0 36 92 145
0 108 213 271
0 21 108 152
0 0 347 271
0 26 114 191
36 26 115 217
0 108 213 272
36 146 180 232
38 161 124 218
36 126 102 213
31 21 121 144
25 70 95 166
0 26 109 149
38 147 165 233
0 0 284 137
0 0 343 153
0 0 213 206
0 69 71 164
