323 0 450 126
0 155 450 285
18 0 181 93
0 0 171 115
143 0 323 90
87 63 275 145
146 0 324 87
49 187 450 285
245 0 450 135
52 222 337 285
32 126 361 177
320 13 450 125
49 218 352 285
68 128 361 173
313 0 450 125
163 0 293 90
123 0 369 90
314 0 450 125
0 0 184 115
69 0 189 93
167 0 323 87
0 0 265 174
58 218 450 285
86 88 264 145
123 0 369 98
109 151 302 210
0 214 143 285
68 87 253 152
18 0 139 115
0 0 144 115
233 0 353 95
87 87 275 145
341 0 450 125
83 0 293 93
43 220 450 285
165 0 293 90
94 67 275 138
187 67 450 131
0 0 175 115
46 157 450 285
0 0 240 146
43 222 338 285
87 88 275 145
244 0 369 85
251 69 450 132
152 189 450 233
238 56 450 135
157 0 450 126
0 0 250 170
333 0 450 125
251 69 450 135
68 148 251 209
243 0 450 133
66 144 340 191
68 126 361 173
68 128 361 169
0 0 110 115
258 189 450 262
0 0 299 145
0 158 450 285
0 98 235 173
268 0 450 125
243 0 450 134
243 0 450 135
70 88 275 146
212 146 376 225
0 0 203 115
251 68 450 133
46 219 450 285
69 128 361 169
63 134 208 218
0 216 450 285
123 0 334 90
68 142 270 209
0 0 134 114
292 0 450 125
0 157 450 285
242 50 450 133
0 156 450 285
46 218 450 285
53 220 450 285
159 0 369 91
339 0 450 125
181 0 325 87
62 128 361 173
334 0 450 126
317 133 450 208
0 0 185 170
183 141 373 207
21 0 151 115
0 0 265 115
29 129 291 172
0 0 169 95
18 0 144 115
32 126 361 173
0 0 151 115
70 68 243 134
211 72 450 139
240 68 450 143
89 0 450 151
80 88 291 146
4 0 184 116
0 0 209 170
74 49 246 132
165 0 323 87
87 88 274 145
41 145 258 223
43 218 450 285
166 152 341 229
251 68 450 135
0 54 85 179
63 128 359 176
67 127 361 173
218 89 450 198
63 100 231 174
251 69 450 133
64 224 352 285
84 88 275 145
68 128 360 171
251 68 450 143
277 0 385 95
65 87 253 152
242 68 450 139
68 128 359 176
51 18 189 116
68 125 359 173
79 0 213 86
70 126 361 172
