334 155 500 284
333 155 500 295
16 0 196 126
57 0 500 86
0 80 158 375
0 151 135 301
333 155 469 278
61 0 422 118
153 284 452 337
0 253 158 375
227 142 444 287
0 157 108 353
302 142 460 269
281 85 500 288
234 158 437 288
62 37 308 146
284 0 500 180
0 230 151 363
0 0 325 353
303 136 466 278
108 178 277 297
0 0 165 213
0 194 151 364
252 185 439 281
0 177 135 375
0 0 165 224
0 161 108 353
19 61 308 145
153 284 500 337
247 0 469 86
0 242 160 375
362 166 500 288
166 60 433 122
61 0 312 150
158 226 369 310
0 194 158 364
305 109 500 197
107 166 277 282
107 166 276 282
319 0 500 94
92 0 349 150
0 0 196 127
0 0 225 225
0 214 159 375
274 110 500 288
84 314 451 375
333 155 469 276
303 0 500 101
0 157 108 375
175 0 500 86
74 176 205 335
158 224 367 302
0 0 362 335
129 230 367 300
303 107 500 186
0 271 151 375
303 142 430 272
107 168 277 282
135 61 382 146
0 0 106 205
234 159 427 281
234 142 439 279
196 0 500 83
74 172 216 298
333 155 469 277
0 161 108 375
248 175 427 276
179 188 411 282
303 136 469 278
303 142 471 272
77 314 460 375
8 48 149 224
216 165 426 282
0 0 294 157
273 0 500 146
245 176 444 285
175 37 500 144
334 155 471 295
280 142 430 272
0 0 96 225
280 142 470 272
303 107 500 197
303 134 431 269
0 97 134 224
333 155 500 287
315 99 500 284
333 155 500 290
67 0 300 94
349 156 470 286
333 155 500 284
334 153 500 320
0 193 216 375
333 152 500 287
0 148 174 375
213 0 500 144
24 67 233 145
150 55 422 118
0 204 109 357
252 186 428 275
0 75 143 307
108 186 304 298
108 178 246 297
274 124 427 245
108 166 255 296
247 0 452 79
0 193 216 302
0 110 105 304
303 106 500 199
227 142 469 287
189 0 500 100
302 142 500 270
74 172 216 335
62 68 257 161
252 186 428 276
0 35 149 205
0 184 135 352
234 142 470 284
246 292 480 375
245 200 441 296
92 0 262 95
0 111 158 375
245 191 444 296
0 148 174 363
108 185 263 295
282 187 458 280
334 176 500 290
0 231 215 375
68 209 190 375
0 213 153 375
230 138 431 269
79 72 299 145
180 189 374 285
108 150 325 228
252 186 427 275
216 142 439 282
85 180 202 318
265 0 452 86
108 167 277 296
107 172 277 282
116 0 500 144
177 0 500 78
199 0 500 100
108 172 277 282
0 97 276 375
302 142 430 272
138 224 367 296
0 0 205 125
158 224 368 329
0 0 215 375
108 166 276 287
108 185 266 295
333 155 469 287
136 230 367 300
164 282 500 330
280 142 500 288
0 0 201 126
0 79 161 220
67 0 356 86
0 151 152 375
302 125 500 270
232 142 430 272
60 99 187 323
169 278 500 333
84 314 500 375
68 209 190 369
107 166 276 299
303 142 500 290
245 186 427 282
0 110 150 298
0 0 175 202
0 0 76 225
0 0 196 207
0 0 224 225
279 187 464 281
0 67 233 145
56 0 452 86
293 0 500 94
62 62 296 150
334 132 500 288
158 224 369 299
0 0 206 104
0 0 70 234
233 142 470 288
108 186 220 328
78 0 359 149
247 0 500 86
19 0 500 113
100 151 276 300
107 168 255 298
0 252 158 375
231 151 445 296
301 142 500 289
78 0 304 145
334 155 464 277
108 167 250 329
0 0 206 375
248 186 447 296
164 273 500 324
0 0 175 207
248 175 427 278
108 166 276 297
60 0 344 86
0 185 151 364
0 111 216 302
245 189 444 296
0 184 164 375
246 179 439 280
108 150 338 228
59 118 276 298
248 176 438 285
246 292 474 375
162 287 500 335
0 184 184 375
0 266 148 375
100 151 276 288
0 274 158 375
0 157 151 375
234 142 470 288
284 0 500 185
229 150 443 294
245 176 438 285
0 243 153 375
107 166 256 329
313 150 470 286
0 48 228 159
0 0 250 375
0 0 267 113
59 118 256 236
303 134 464 277
94 288 361 375
0 110 132 375
271 0 500 125
0 191 160 375
367 221 500 375
0 0 165 375
0 64 299 137
0 40 105 226
0 38 103 286
247 0 452 86
0 267 152 375
57 0 500 117
375 152 500 284
0 148 173 375
248 45 446 130
0 258 151 363
265 0 500 100
132 166 277 282
0 252 158 365
305 109 500 199
107 172 214 329
282 0 500 146
333 153 470 278
146 45 500 106
252 186 427 276
375 108 500 236
0 0 201 224
0 177 164 375
233 159 398 260
302 142 470 280
0 37 340 145
334 156 500 286
0 161 207 375
0 0 245 375
275 187 458 280
334 152 470 277
60 54 496 115
248 0 469 79
0 80 108 375
77 129 255 227
155 224 367 329
0 266 151 375
24 0 344 79
373 185 500 320
108 172 266 279
0 267 148 375
74 161 280 298
334 155 464 295
107 168 304 298
0 150 111 375
141 263 369 339
254 110 500 294
136 230 369 300
74 166 258 298
0 0 233 149
0 198 170 375
254 105 500 294
0 0 73 234
248 0 500 85
172 0 412 86
9 0 344 145
295 104 500 185
108 166 276 282
0 0 175 212
0 214 214 375
334 152 500 268
0 48 149 186
0 258 158 365
119 166 277 282
163 242 411 308
74 161 207 298
0 168 215 375
60 0 452 86
0 40 93 213
0 0 205 122
27 64 206 158
158 224 368 300
0 33 255 375
334 152 500 288
0 0 153 202
0 149 153 375
305 106 500 199
0 0 325 375
231 151 430 272
180 224 500 294
177 0 452 86
0 214 153 375
0 266 153 375
9 75 196 161
108 323 470 375
0 112 104 290
233 159 397 259
248 176 438 294
145 253 445 329
254 110 500 288
0 49 322 145
0 194 158 375
0 148 107 375
216 142 469 282
108 185 263 297
0 110 150 375
0 214 153 364
0 0 149 204
234 159 445 288
47 215 174 363
59 112 276 282
108 172 266 287
0 0 207 127
79 63 300 145
295 0 500 178
334 152 500 295
348 260 500 375
0 0 175 224
274 105 500 288
0 230 153 365
196 61 416 145
0 0 101 224
0 110 104 303
301 142 430 272
59 118 256 298
216 142 430 282
77 314 500 375
0 0 205 124
57 0 500 130
0 110 216 375
0 151 187 375
71 0 250 99
68 209 199 369
59 142 280 298
0 0 165 122
0 256 164 375
108 168 250 335
100 259 241 372
107 172 266 279
213 0 500 79
67 0 500 86
248 0 452 86
0 0 175 122
0 191 167 375
335 182 500 320
0 103 118 303
59 114 243 236
145 284 452 337
230 138 460 269
0 0 196 224
242 0 500 79
0 166 102 354
100 167 276 285
77 129 239 261
0 168 158 375
216 188 408 282
67 0 343 94
79 118 303 288
42 213 153 360
154 270 500 325
107 168 249 329
359 126 500 284
0 274 164 375
196 61 410 145
0 157 158 365
0 187 191 375
335 182 500 284
195 0 414 144
0 254 159 375
179 134 431 284
231 145 428 275
62 149 194 298
0 264 159 365
0 149 103 304
280 136 500 278
0 0 205 103
252 134 431 275
0 110 108 353
302 142 500 294
271 0 500 90
0 80 103 302
166 0 420 134
163 189 368 299
280 142 500 272
107 172 246 297
0 110 216 302
351 152 500 284
107 166 260 329
198 150 398 260
0 110 153 375
166 0 500 134
0 194 153 364
303 107 500 199
0 258 198 363
53 105 276 288
107 166 276 296
67 0 500 118
334 155 500 295
0 168 158 364
0 172 245 375
7 64 206 158
46 202 155 363
154 283 415 375
74 176 274 303
0 254 149 375
346 150 470 286
179 188 390 282
81 62 309 146
95 172 220 297
119 167 277 282
8 97 263 286
94 322 416 375
280 142 500 289
0 0 500 144
373 195 500 320
204 0 500 85
301 142 500 294
163 229 439 302
199 0 500 78
0 0 205 98
167 270 500 324
0 0 176 212
60 0 355 95
0 254 159 365
57 0 452 79
234 107 500 288
334 152 470 295
0 150 103 305
19 74 224 157
0 194 148 364
0 110 104 290
163 265 439 329
302 142 469 287
0 257 153 375
0 194 151 363
0 230 153 375
280 136 469 278
0 112 104 304
57 210 188 360
29 96 162 224
0 0 157 375
0 264 149 375
245 201 438 296
62 0 500 85
135 63 382 146
0 230 214 365
0 80 153 375
161 178 374 285
161 190 367 286
203 0 500 79
132 167 277 282
108 166 276 296
0 0 118 224
0 0 118 303
0 0 153 286
366 160 500 288
0 0 308 145
0 191 167 363
333 153 500 284
60 0 452 79
248 176 443 294
12 239 129 375
0 129 239 301
234 158 445 288
0 224 174 363
248 0 452 79
60 54 362 115
0 150 105 302
0 0 201 103
245 186 427 283
0 192 151 363
72 106 228 237
303 107 500 202
245 186 447 296
110 256 320 341
0 257 153 365
19 0 206 113
154 270 369 347
246 108 500 288
0 0 308 375
0 0 175 98
349 156 464 295
74 200 215 357
108 189 280 293
245 186 428 283
74 224 215 365
0 240 164 375
0 193 216 303
107 168 249 299
0 38 153 365
334 153 500 257
246 0 452 79
71 0 262 99
74 172 274 280
0 258 152 365
265 0 500 180
124 166 287 289
233 159 399 261
0 110 151 375
197 0 450 79
0 194 153 375
0 0 175 96
160 316 500 375
303 134 500 295
0 271 153 375
247 0 500 146
314 282 500 368
108 172 266 278
0 0 206 113
0 231 151 366
0 168 151 364
132 166 276 285
303 105 500 186
245 189 439 296
216 188 390 282
0 271 158 375
191 318 483 375
0 161 158 365
229 150 397 259
107 172 220 326
0 110 104 306
333 153 500 295
197 0 370 134
0 265 160 375
204 0 500 101
130 177 287 284
350 157 500 284
9 67 233 145
177 0 500 86
158 189 368 294
265 0 500 86
0 258 158 375
57 210 170 360
67 0 355 99
367 175 500 318
275 187 458 294
0 195 148 375
19 0 500 79
0 0 205 115
62 0 344 85
0 192 104 355
0 149 148 375
129 230 369 317
306 109 500 244
53 162 216 288
0 192 153 365
9 75 196 183
0 75 174 375
242 0 452 86
79 118 303 283
245 193 458 280
101 288 361 372
346 150 500 286
245 0 500 86
180 168 374 285
56 0 344 86
303 107 500 284
154 283 369 357
0 0 104 223
0 253 158 365
0 110 186 375
72 168 216 335
0 214 159 365
245 186 438 296
0 0 201 122
61 297 320 375
180 189 417 285
60 32 223 150
107 166 277 297
26 0 357 81
172 0 398 79
0 110 108 375
271 0 500 104
107 168 260 329
161 315 500 375
61 0 300 93
0 231 174 364
280 136 500 287
252 142 443 287
0 0 149 205
299 0 500 107
0 102 128 224
274 0 500 90
146 278 500 338
192 315 500 375
24 0 224 149
280 165 430 272
0 0 93 202
0 0 500 124
325 108 500 197
0 69 137 224
14 150 174 259
254 105 500 288
147 224 368 329
0 101 205 375
0 0 105 224
0 243 148 375
247 0 500 144
0 184 184 352
57 0 452 86
0 0 124 225
252 165 426 276
0 0 294 162
0 194 151 375
53 105 216 288
180 189 367 287
108 167 250 296
0 0 165 207
302 0 500 104
0 229 174 366
24 0 500 104
204 0 500 79
188 102 363 263
0 0 201 98
175 0 452 79
198 142 439 282
60 48 228 154
0 0 344 157
79 69 299 145
61 0 331 150
334 156 500 294
0 0 99 234
0 111 104 295
179 191 377 284
325 108 500 201
61 0 500 135
0 75 228 375
0 161 158 375
72 106 228 266
128 252 369 327
303 136 500 287
74 214 214 334
0 0 175 375
108 166 280 293
74 230 214 365
252 185 443 287
197 0 391 148
94 322 415 375
0 0 196 126
0 75 143 305
59 142 287 284
108 166 277 297
0 151 135 375
0 191 167 302
62 0 264 82
101 297 361 372
0 185 151 375
0 142 171 297
48 0 500 103
163 270 500 324
100 151 276 285
48 0 437 93
72 168 216 297
51 239 173 375
108 166 277 282
204 0 500 117
298 0 500 188
0 229 169 366
199 0 500 86
105 226 266 323
0 0 225 149
0 191 103 352
0 0 233 224
80 73 304 145
0 193 216 329
175 0 452 85
19 0 500 115
0 68 143 205
79 63 331 145
138 0 344 86
111 162 239 286
0 99 187 375
73 167 304 298
0 0 93 205
0 0 500 126
0 0 225 212
0 38 143 205
25 0 500 86
0 0 102 224
248 175 430 278
138 0 452 86
248 0 452 85
195 0 500 85
85 0 294 93
17 213 153 365
299 0 500 101
0 0 206 224
333 155 500 288
74 224 215 335
0 184 207 375
145 265 439 329
0 184 135 375
265 0 500 144
0 204 155 360
163 193 390 295
61 75 232 166
0 110 276 335
284 0 500 181
0 99 105 305
77 129 266 300
299 0 500 202
0 111 108 375
315 114 500 296
160 166 348 282
73 228 214 365
195 0 469 144
100 150 229 300
0 231 215 364
55 297 320 375
72 122 228 237
67 142 171 297
129 178 276 289
216 185 439 282
0 229 174 375
0 0 256 286
0 33 153 209
0 150 104 307
245 189 426 282
274 14 500 94
74 176 216 303
248 142 438 285
213 0 500 83
202 61 391 148
108 188 276 296
325 124 500 284
315 114 500 199
77 129 227 300
61 31 422 118
0 0 165 114
0 269 151 375
24 0 355 79
0 40 105 305
0 148 135 301
229 151 427 281
189 0 398 79
100 172 276 285
73 186 304 298
271 0 500 106
81 69 294 145
221 109 427 281
302 142 500 280
107 167 277 282
189 0 500 79
100 150 279 300
80 67 296 142
0 0 72 224
175 0 452 86
246 179 427 281
79 118 236 241
275 0 500 130
189 0 500 86
303 136 500 296
274 14 500 106
124 0 500 130
0 250 173 375
101 297 398 372
280 142 500 286
8 97 147 224
0 40 151 375
0 0 287 375
303 107 500 245
0 97 135 301
180 189 378 285
265 94 500 284
74 231 215 357
0 80 151 364
248 0 500 117
233 154 444 285
98 322 416 375
0 103 216 375
0 79 123 224
306 110 500 222
303 107 500 200
57 0 410 79
333 152 500 284
107 166 258 296
166 10 433 149
0 0 184 375
213 0 500 86
0 0 300 150
0 0 201 97
231 151 428 276
86 250 223 375
221 142 399 260
92 210 207 372
0 198 170 360
26 0 500 106
20 0 257 161
180 224 500 295
107 167 304 286
245 186 427 281
303 105 500 235
0 166 149 363
108 135 326 228
0 0 201 102
0 0 500 116
0 110 103 303
128 121 276 280
0 61 322 145
189 0 412 86
0 204 155 375
229 143 447 296
145 265 445 329
60 0 250 95
0 80 103 290
198 159 398 260
132 166 276 282
61 49 312 150
0 0 500 115
0 157 158 375
248 0 500 79
229 143 399 261
3 202 155 375
242 0 500 86
0 0 76 224
0 0 80 224
124 0 410 79
0 191 160 363
0 231 153 366
0 123 266 323
302 142 500 295
108 185 264 297
108 200 245 326
303 142 470 272
74 172 220 335
295 0 500 123
0 0 223 150
0 238 175 375
175 0 500 103
26 0 357 95
0 202 170 375
313 137 500 312
0 64 125 202
74 168 249 298
0 80 128 224
212 138 431 269
159 270 369 346
197 0 415 99
276 300 500 375
0 110 107 306
67 0 327 82
334 152 500 246
25 0 343 94
0 48 224 161
0 0 97 375
303 105 500 200
0 64 206 158
67 0 344 86
27 0 296 150
334 152 500 296
0 259 153 375
317 152 500 296
72 200 215 357
79 72 300 145
61 0 331 145
303 142 500 284
242 199 411 294
197 0 500 112
334 152 500 266
108 151 325 296
0 0 153 209
245 185 444 296
85 151 245 318
203 0 500 86
247 200 411 329
67 0 344 79
111 168 280 261
249 0 500 103
213 4 500 79
74 172 220 303
166 0 500 144
73 168 304 298
111 150 239 286
196 0 500 145
21 0 500 81
334 156 470 286
175 0 469 86
0 110 103 302
71 0 355 99
246 285 480 375
166 0 500 100
0 106 104 304
204 0 452 79
302 106 500 257
0 0 157 115
0 0 201 159
56 227 169 365
0 150 135 375
0 168 215 365
108 200 264 326
0 0 149 207
95 172 263 276
0 200 215 375
158 231 368 327
0 0 350 296
171 59 500 112
0 0 250 224
77 149 266 323
42 186 220 360
14 150 174 258
130 142 399 260
0 0 118 266
74 168 280 303
305 109 500 249
3 239 129 375
95 172 263 286
60 61 453 106
0 110 276 375
204 0 500 78
166 39 344 134
0 0 304 375
197 0 500 148
0 0 86 225
0 75 152 375
129 252 369 317
265 0 500 103
124 168 342 281
67 168 249 298
346 108 500 227
334 156 500 284
161 323 470 375
0 258 152 375
107 167 255 328
49 0 500 86
0 0 344 126
34 0 349 150
74 200 216 335
73 166 276 298
0 191 103 375
0 0 175 103
16 0 359 149
305 109 500 294
194 92 350 282
175 0 500 144
61 0 349 148
189 0 500 82
60 54 325 115
0 101 104 281
77 129 263 300
334 145 500 288
0 150 102 305
188 0 500 85
345 166 500 288
195 0 500 78
334 153 500 284
85 151 226 318
113 0 500 123
26 0 355 81
99 0 304 108
67 172 245 298
0 0 250 122
0 0 93 204
245 142 443 287
0 0 167 375
189 0 500 146
216 179 427 284
0 0 157 116
0 109 102 281
0 209 190 375
0 38 125 202
0 38 153 375
100 150 259 258
0 0 124 224
158 230 368 327
110 256 361 347
113 0 419 79
333 153 500 320
0 228 151 375
0 33 165 224
0 269 149 375
0 150 111 304
245 187 458 280
108 168 250 296
271 14 500 104
0 254 153 375
221 109 438 296
59 118 256 335
156 0 500 103
197 0 500 99
0 48 149 209
0 80 151 375
80 62 295 149
0 105 171 242
0 239 160 375
375 108 500 313
325 122 500 222
15 84 176 212
283 0 500 146
67 0 500 100
129 222 369 317
0 215 174 367
108 168 276 287
0 0 353 115
57 292 361 363
0 0 312 150
281 0 500 146
0 0 205 116
0 149 107 375
0 79 135 301
0 240 170 375
0 111 150 298
203 0 437 78
245 186 428 282
197 0 500 79
20 73 228 158
160 318 483 375
333 153 500 290
145 269 452 337
0 0 75 224
349 156 500 320
172 0 419 79
0 0 153 114
62 0 500 144
246 0 500 117
67 0 500 104
0 110 108 282
12 148 174 259
60 0 500 83
0 111 151 375
162 265 451 336
0 0 500 125
108 166 276 286
284 0 500 186
98 172 245 289
128 121 383 280
107 172 245 292
306 108 500 222
274 105 500 294
0 0 250 98
94 172 266 318
0 0 325 298
204 0 500 86
0 69 198 375
177 0 500 117
0 0 325 114
60 0 332 82
60 0 500 106
61 47 250 157
0 240 176 375
79 0 331 145
85 0 437 93
0 0 205 126
0 148 105 302
0 0 73 242
79 0 300 145
0 80 103 304
0 0 104 304
0 79 170 375
145 237 369 329
0 0 205 213
0 0 344 162
138 0 344 85
0 241 132 375
299 0 500 100
26 0 355 95
0 166 149 375
213 0 500 107
350 157 500 296
265 42 500 284
195 0 500 79
67 0 500 80
177 0 500 79
180 199 411 294
224 63 384 162
81 73 300 150
60 0 500 86
289 63 500 294
203 0 500 104
57 0 500 79
0 110 104 285
60 101 187 323
0 155 102 375
60 59 500 112
60 34 304 156
161 189 378 286
0 161 103 375
81 73 300 145
334 152 500 314
0 0 340 145
306 110 500 266
0 38 157 298
252 109 500 281
60 34 304 150
135 167 279 288
198 0 500 141
67 0 398 79
0 97 176 375
21 0 500 92
0 0 124 304
0 148 104 303
270 95 500 294
0 142 198 363
254 95 500 294
189 0 500 83
57 0 500 85
14 148 174 259
